user_id,name,email,phone,street_address,city,country,transaction_id,transaction_date,amount,currency,merchant,category,transaction_type,payment_method
be051ed1-428f-4a43-b976-0079f597d5ee,Melda Kemp,lectures1887@banking.org,+12185638736,1345 Bernal Heights Canyon,Cornelius,Mozambique,8f583f52-8e37-4364-a79b-a9d8e0c15bdf,2023-07-06T02:15:12.255029,50.96,GBP,Eddie Bauer,groceries,deposit,debit_card
13501a48-bd9b-4580-a35d-51b55a15eb0a,Hilton Ochoa,liable2043@banking.org,+15075098393,596 Osgood Parkway,Garland,Turks & Caicos Islands,423ec39b-4228-4625-a47e-26ca4cafb3a6,2023-08-30T12:20:59.382758,287.02,JPY,World Airways,electronics,deposit,cash
2166e514-6fb1-4822-b28d-4c99991e0fe1,Joe Cruz,fiction1896@example.com,+17066333490,1070 Congo Junction,Shelbyville,Swaziland,24de2c86-30ad-4122-88f8-428a512423ae,2024-03-01T04:49:04.597801,336.18,JPY,IGT,clothing,transfer,cash
de148902-83e4-4101-bb16-4fad223ca727,Marget Floyd,sensitivity2098@banking.org,+14143989699,1211 Monticello Plaza,Norman,Uzbekistan,49354841-f628-44e6-9c1b-a8c34c08b73f,2023-04-20T10:48:39.563652,41.58,EUR,"Fred Meyer, Inc.",electronics,purchase,bank_transfer
dcaf4a2a-9cf7-4ea0-853c-86b8245f76e2,Bethel Carson,everybody2042@banking.org,+12838395108,578 Royal Run,East Peoria,Georgia,626c490f-bb88-414d-b377-163ac26e9a43,2023-11-17T16:11:54.004683,485.35,AUD,Starbucks,utilities,refund,cash
b0af4bc8-f5e2-42ef-87ad-c15bc734e55b,Hal Acevedo,courses1948@banking.org,+1-323-157-9417,358 Rossi Trail,Dallas,Vanuatu,50899dca-99b8-40ac-b5f9-7e51eca1d51b,2025-05-09T05:41:08.748205,16.25,GBP,Choices,electronics,withdrawal,cash
03df3074-6de6-4d16-b99c-0484b0711b60,Joane Mcdonald,van2027@banking.org,+13209644972,141 Arelious Walker Creek,Santa Fe,South Korea,0c7af3d4-1903-4c43-ae02-1cb43f39b71d,2025-12-05T14:14:56.431712,57.51,AUD,Kenworth,clothing,withdrawal,credit_card
c07f3b15-a4c7-43f0-a294-d399b6a027f8,Paris Mcmahon,logic1930@mail.com,+17402321026,754 Polk Pine,Philadelphia,Zimbabwe,46028988-ee8d-41e3-9b35-f56cbb207efa,2023-11-09T12:51:36.861041,320.47,GBP,Aloha Airlines,restaurants,withdrawal,cash
1bbe711b-4070-4155-a580-73be4348dddb,Mendy Rowe,vaccine1972@example.com,+14096916454,454 Lawrence Place,Stafford,Jordan,ce1ec7c2-369b-40ee-806a-a5df7971ad53,2024-01-10T14:28:52.197906,166.69,CAD,Alert Alarm Company,electronics,purchase,credit_card
38c11f69-3f22-464c-9dd7-ce62452e9310,Clemmie Chen,eco2086@example.com,+1-952-345-9233,412 Valerton Grove,Aiken,Chile,3eabf294-19f4-4772-825e-843c2413be9b,2025-03-14T22:51:23.350843,62.53,JPY,THQ,restaurants,refund,paypal
8f2524f3-783e-430d-b7bc-bb978fb4e0b7,Romelia Ray,seniors2028@banking.org,+1-850-406-8940,1008 Eldridge Point,Erlanger,Ethiopia,536912b1-d6c0-462a-863a-3e456784a321,2023-09-14T09:13:30.535557,195.46,GBP,Burger King Holdings,entertainment,deposit,debit_card
fc30803c-090e-4470-80de-84ae519807ba,Jewell Patel,personalized1859@mail.com,+1-917-232-4300,1367 Albion Plaza,Memphis,Panama,ba36156f-fdfc-455b-a545-5eb1d053f073,2025-04-20T19:09:01.158221,478.95,CAD,Omni Realty,travel,withdrawal,credit_card
a6cea222-97c0-454f-8d62-a45fde2a9375,Cary Clements,blade1839@mail.com,+1-669-640-1091,488 Getz Court,Brook Park,Romania,b5561a50-c355-4104-bd3e-f5a20cc5e0f3,2023-09-10T06:30:28.143184,454.17,AUD,Stratapro,entertainment,withdrawal,credit_card
b619a646-3616-4fce-8449-078aa2847695,Wesley Nicholson,blackberry1939@example.com,+1-971-964-9045,1306 Birch Lane,Highland,Costa Rica,a068641b-d963-4b2e-b2a5-1b0674b837dd,2025-03-02T13:18:46.854474,483.25,EUR,Pizza Hut,groceries,withdrawal,credit_card
87ae626b-2041-4904-a002-0b90cfa38f97,Floyd Smith,avg2097@banking.org,+1-920-258-9365,1142 Fairbanks Lake,El Cajon,Nigeria,d27cf8d9-01e2-4da0-87ee-aba679e79984,2023-05-03T18:33:03.484987,156.77,AUD,Quality Realty Service,electronics,refund,cash
9aa25dcf-481a-4e5e-af72-1c12d9a35c7f,Sandie Jacobson,broker2067@mail.com,+1-956-080-2594,58 Richard Henry Dana Alley,Galt,Caribbean Netherlands,c899ab65-e96e-4951-85c4-b5ca6c682973,2023-12-28T17:22:16.971138,227.15,JPY,Riverdeep,electronics,refund,cash
7e8ed58d-76a4-4ba1-92d8-6926fa73a463,Sacha Ellison,windows2041@banking.org,+1-502-174-7484,1107 Santa Marina Lake,Lake Forest,Ascension Island,c31ce685-2e53-452a-a730-fd2e10846c7b,2025-02-16T05:06:54.423126,261.99,USD,Chem-Dry,utilities,withdrawal,credit_card
e68f4cc7-e19e-457c-b755-de3327896fbb,Graig Greene,amp1905@banking.org,+12018040019,382 Stevenson Street,Elk River,South Georgia & South Sandwich Islands,371e84d3-3149-4380-941a-6d9ed499ec44,2024-11-11T08:23:07.544268,44.97,AUD,A+ Investments,groceries,purchase,paypal
b3704b0d-3ffe-4554-88aa-8c8c0c205879,Peg Perry,targeted1940banking.org,+1-501-924-1243,515 Blythdale Terrace,Alpharetta,Philippines,7ee0bfa7-ff3a-4deb-bd37-00f3e52a5c16,2025-07-09T07:34:29.570585,105.89,GBP,CNA,restaurants,withdrawal,credit_card
2c2a45ba-0b15-4a9c-8ba7-6b61701c58ca,Esteban Nixon,billy2016@example.com,+13046518181,912 Dorman Cove,Clearfield,Christmas Island,b6758270-403b-4806-9ca5-95dc51b68172,2024-11-09T09:50:10.430948,317.86,JPY,Newhair,restaurants,purchase,cash
8e1a876e-3689-4ee1-9cbe-26ce4aefd3f3,Zetta Doyle,entities2073@mail.com,+13603317217,781 Flournoy Heights,Malden,Burundi,6ecd2b30-6636-4463-babc-9a8d567b1d7a,2023-08-22T09:44:03.048062,446.01,AUD,Accord Investments,restaurants,withdrawal,credit_card
c7aa8f8b-d8c6-4d4e-b90c-53cf12abe357,Naida Hayes,since1861@banking.org,+12170045899,1196 Magnolia Estate,Brawley,Guatemala,c357264b-03cd-42b1-af49-04b9eb9230cf,2023-07-26T01:11:49.957757,390.53,EUR,Cognizant Technology Solutions,clothing,refund,paypal
b277a98c-c760-476f-b9c2-410b6ce8949d,Genny Bowman,reveal1893@example.com,+12188887220,982 Mersey Crescent,Rochester,Poland,15646ef8-13ca-430e-8816-183e1db3e2b3,2025-09-12T06:48:56.777017,301.49,JPY,Ground Round,utilities,refund,cash
22ddbb76-1a74-4913-9667-68d33e5c7b14,Calvin Vasquez,bulgarian1852@banking.org,+1-702-075-4220,1023 Kiska Parkway,Bayonne,Czech Republic,8197c7f3-9c4f-4c2f-88b7-00f4ac02f97d,2024-04-10T15:38:56.650311,445.23,JPY,Abercrombie & Fitch,groceries,deposit,paypal
fd93e85d-281a-4873-a907-bea51a25b41b,Fredrick Heath,new2005@mail.com,+1-406-131-7771,587 Exposition Viaduct,Bellwood,Kuwait,1b745444-595b-4532-ae60-7c7497c66903,2024-09-28T13:36:29.488295,296.15,CAD,Price Waterhouse Coopers,groceries,transfer,credit_card
9e535151-dbd4-49c7-befd-a1679730974b,Mac Wolfe,alerts1833@mail.com,+1-917-223-5066,470 Melra Viaduct,Buckeye,American Samoa,81edf446-ff02-4240-a7e2-512f1b9c0f9f,2024-04-02T07:35:12.150499,87.7,JPY,Custom Lawn Service,clothing,purchase,debit_card
e78017a4-0b3c-4a6c-8da4-4ee5df159e30,Abraham Calderon,engineer1989@banking.org,+18597437741,86 Forest Mews,Newnan,Jamaica,531d9dde-21ed-44da-a0c0-310aa19e2dcb,2023-04-10T18:13:19.749666,300.16,CAD,Vectren,restaurants,withdrawal,paypal
aefb7c20-fff3-4c1c-b654-1e85363f5d1e,Babara Good,community2083@banking.org,+13134649064,1132 Reddy Motorway,Racine,Ukraine,260fa4dd-f3c3-4e72-a524-98b683a9c168,2023-10-01T19:06:32.658761,206.93,USD,Hilton Hotels Corporation,entertainment,refund,bank_transfer
91c5a7a9-11d8-4ffc-b67d-8a9edf62fe4b,Melida Woods,ought1990@example.com,+19572642657,885 Pope Center,New Haven,Anguilla,106c2527-e635-44fc-b6e7-d1ea0bceaa7f,2025-06-14T09:41:16.088079,8.25,JPY,Musco Lighting,entertainment,withdrawal,debit_card
664c15e1-4a94-4c63-9414-fd53b766ed1f,Deandre Maddox,vehicle2031@banking.org,+17135514051,1079 Saint George Motorway,Simpsonville,Ecuador,b067dd74-ac67-41be-b7de-e7fdee1d9fbf,2025-11-03T22:11:59.216213,459.19,AUD,Team Designers and Associates,electronics,deposit,paypal
2e6f3cfb-d756-4281-9206-8d2f4c28ccde,Cammie Blanchard,michigan1912@banking.org,+1-737-575-7123,386 Bellevue Extension,Parkland,Turks & Caicos Islands,97aa8a0b-4e23-47d8-9428-756888d8f5ac,2025-04-21T13:23:19.005026,365.42,GBP,Fabrik Inc.,utilities,withdrawal,credit_card
742d2977-6474-4ed3-81f1-ac67e82030da,Emelia Bradford,christians1906@example.com,+1-443-879-6881,1165 Middle Point Place,Florence,Honduras,46949f59-1a43-4f1d-a5ec-5bf537cd3c19,2024-06-14T11:39:17.481282,218.49,GBP,United Services Automobile Association,entertainment,transfer,paypal
81551c04-6fa7-4e14-bc7f-f3168cbe0523,Emmie Hill,fat1834@mail.com,+12530613700,736 Nevada Hill,Corona,Faroe Islands,f3a4d079-c3d8-497e-9df9-5341115e2920,2023-07-14T06:06:41.648144,324.24,EUR,VF Corporation,utilities,withdrawal,paypal
24ea85c0-9afb-49e9-ae39-10cd36a9e65e,Brande Duffy,audi2096mail.com,+16186722584,473 Paradise Hills,Minnetonka,Canada,3d75e625-194d-4b44-81cd-9353c6a842fc,2025-01-10T05:19:20.329819,435.68,USD,Perisolution,entertainment,purchase,paypal
4e7915aa-d219-4c65-8b6b-76470ec889ec,Parker Castro,statements1829@example.com,+15865215976,1371 Aladdin Freeway,Acworth,St. Lucia,1e3eb6fd-d7f9-42db-b24b-722dc347b700,2025-10-01T05:21:19.648822,351.98,EUR,Expeditors International,groceries,deposit,paypal
f9727687-d4e8-4e17-a0c9-dbb87acc182c,Ray Lawrence,epson1838@mail.com,+17204835425,1078 Clement Lodge,Berea,Libya,1d650e96-e219-4c71-9323-b362dcc6cb52,2025-03-04T10:14:36.276705,277.26,USD,Publix,utilities,withdrawal,bank_transfer
8b45f69b-d330-456f-b049-e5be0c2d7342,Donnell Vargas,problems1985@banking.org,+1-269-903-9520,80 Angelos Pine,Cornelius,Grenada,53c30543-0a0c-4385-8ef2-97f69098ddc0,2025-04-17T21:51:41.102572,183.15,USD,Dominion Resources,groceries,transfer,debit_card
7c098a00-f6ed-4275-9692-1adc919f812a,Leon Gamble,joe2006@banking.org,+19753114451,545 Fowler Motorway,La Cañada Flintridge,Mali,6ddf568b-678f-4174-9f5d-559796df92c2,2025-01-04T21:42:08.605236,15.09,GBP,Hornbeck Offshore Services,travel,transfer,debit_card
b04ad81a-c99b-4ca8-973f-24b1c7d53724,Yung Waters,roland2084@example.com,+19128904084,351 Moultrie Station,Snellville,Mexico,f81f72e5-82f2-4ba2-ba24-1ef9debd0771,2024-06-07T03:34:44.039598,265.61,GBP,Alcoa,clothing,refund,debit_card
acd30ad5-4dcc-4021-83fb-cafeb31f851b,Lesley Holland,tune1823@banking.org,+14158509421,539 Rebecca Manor,Goshen,Libya,2343f7b0-aa2a-4fbd-9e9f-068d4d546914,2023-02-01T02:41:10.172227,111.45,EUR,Perisolution,utilities,deposit,debit_card
3ffe843d-d2a8-4cb9-97d2-32c9862725b8,Meda Goodwin,korea1964@banking.org,+1-385-558-5511,1388 Sunglow Mall,Troy,Timor-Leste,bbbeff4a-af9e-44d8-8528-c9640e6b1b0b,2025-01-14T13:51:07.547055,149.2,CAD,Full Color,restaurants,purchase,credit_card
1cf29c8f-392b-4f9a-a7d1-eee11ec1de29,Mui Hutchinson,jordan2090@example.com,+1-920-177-6843,505 Clover Viaduct,Attleboro,French Southern Territories,8de51b95-f6e2-4fc6-8037-f5db7e84fa48,2023-09-30T04:53:39.971066,382.65,USD,Plochman's,electronics,transfer,bank_transfer
fdf78733-5788-4485-8b4a-b9e3d39aea8c,Livia Sloan,pack1804@mail.com,+1-917-425-0607,1111 Taylor Court,North Richland Hills,Burundi,76d0695e-44e3-4872-b55e-6bac2638309e,2023-03-14T17:18:51.729355,194.09,AUD,KBR,utilities,transfer,bank_transfer
c0fd36bd-d472-4ad6-9023-6ebe84ead3b9,Angelena Hoffman,nature1930@mail.com,+1-779-593-3023,973 Piedmont Trace,Brownwood,Bosnia & Herzegovina,81560539-4fb9-46fa-a126-03e0c509f49c,2024-03-25T19:51:10.460591,334.79,AUD,Modern Realty,utilities,purchase,bank_transfer
337a8335-a11a-4f00-9e72-f3d9ab58f12c,Darnell Blackwell,invision1824@mail.com,+1-305-102-0010,575 Emerson Motorway,Southaven,Bosnia & Herzegovina,edae3528-b5c2-49d7-bd10-01a2a1c64f07,2025-06-12T17:23:42.621397,53.87,USD,Spherion,restaurants,transfer,cash
8b7902f7-feb2-4d72-93df-07ac1ea7c42c,Willy Whitney,lang1871@mail.com,+13217151645,542 Lincoln Crescent,Martinsburg,U.S. Virgin Islands,49af1157-1433-40bc-b500-0b228bf5bb31,2024-08-12T12:58:09.867331,429.25,GBP,Storage Technology Corporation,entertainment,deposit,paypal
49951749-d93e-434b-b5ad-278a637a3f4f,Cristen Griffin,charged1973@mail.com,+1-409-508-0339,688 Castro Canyon,Hot Springs,Ethiopia,62b1c19d-3f80-4027-acd1-9b7efb73af16,2023-10-04T23:49:22.553330,438.5,JPY,Jones Soda Co.,groceries,refund,bank_transfer
adcb0aa9-cf66-4cb2-86aa-386c4ce229ef,Chae Nguyen,them2027@banking.org,+16205671574,516 Incinerator Junction,Miamisburg,Indonesia,7a1616ff-4fdf-4853-9bc2-d8500ac8cf23,2025-11-20T05:54:09.490383,207.21,CAD,Gartner,restaurants,deposit,credit_card
a83f20fe-90a8-4b9e-8911-776d62684d0a,Margarite Moreno,immune1913@banking.org,+1-440-138-7885,544 Mangels Loop,Carol Stream,Denmark,d4cc552f-749f-4763-a1b6-11d3b1119543,2023-05-14T16:33:26.530945,488.79,JPY,Zoo York,groceries,deposit,bank_transfer
2d87278a-a821-4f2e-9d96-2f1f370166f1,Quintin Bates,decorating1894@banking.org,+13175216294,973 Macedonia Creek,Olympia,Kuwait,62a59027-fc20-40d0-9222-a7c868d3e34b,2023-10-17T21:51:47.581086,43.36,CAD,Cut Above,utilities,withdrawal,credit_card
b0d6bc23-1f92-4378-a78e-55e442f51c4c,Blake Willis,guitars1949@mail.com,+17576894746,1348 Potrero Bayou,Morgan Hill,Hungary,40cf66a4-307d-4a18-9df4-da7e18944008,2024-03-27T01:59:46.324419,297.48,EUR,Independent Wealth Management,clothing,withdrawal,bank_transfer
fcada791-4c65-4d14-8d4f-5767403402a1,Telma Keller,clark2058mail.com,+1-980-237-1113,841 Margrave Shore,Parkersburg,Mayotte,595ed1e9-f4c7-423e-9394-51e2ade71185,2023-03-20T12:04:04.216505,303.84,USD,Time Warner Cable,utilities,purchase,credit_card
b82a01a1-42c8-486d-9415-abced9074840,Edwin Sparks,acceptable1805@banking.org,+13473491940,221 Somerset Trace,Davie,Spain,6a6df921-4b7e-4d5c-adb6-30a5362874fa,2023-03-04T10:23:30.642455,201.92,AUD,Union Oil Company of California,groceries,transfer,debit_card
6ce4e7ec-17bd-448e-a660-4ef1b19a146d,Cheree Lynch,niger1951example.com,+16092432620,1196 Heyman Row,Maryland Heights,Angola,1a2f7986-abb3-41c8-a5b8-36bf21541591,2024-12-22T02:22:37.705426,184.69,AUD,Numark,utilities,withdrawal,cash
c8af8e10-6152-4995-ad11-1cef18dc0a6d,Mason Rowe,completion2070@mail.com,+1-417-029-3977,1231 Mateo Highway,Orange,Somalia,00bd2431-99f6-4cbb-b9d4-4aa93bc3f09e,2024-04-08T05:37:26.510210,274.87,AUD,Arizona Stock Exchange,entertainment,deposit,credit_card
727aa527-3bfe-45eb-a401-50342dce9f6d,Dave Crawford,raising1815@mail.com,+1-956-910-8394,699 Chancery Field,Riverbank,Peru,fa51c734-ad26-465c-98b9-6430555b6100,2023-08-17T11:36:18.298473,279.98,AUD,JetBlue Airways,restaurants,withdrawal,credit_card
d6762bd4-8c06-409a-aee7-9712383baf24,Raymon Hawkins,experts1982@banking.org,+13523677539,1268 Visitacion Heights,Newport,Togo,0b7ecafa-ebd7-42f4-809b-cfd801357234,2024-03-30T12:56:41.323216,387.26,USD,Multi-Systems Merchant Services,restaurants,transfer,bank_transfer
e3d09789-711c-4149-bda6-8b8b67cfc9fb,Marvin Beck,waterproof2074@banking.org,+1-601-157-6883,970 Berry Garden,New London,Algeria,64a08e28-415a-4fe5-af16-181e1662d068,2024-03-28T07:07:46.147794,390.94,USD,Tupperware Brands Corporation,electronics,refund,debit_card
a839e98a-83b2-4f76-a05f-c09798745c06,Anthony Shelton,tragedy1983@mail.com,+1-715-342-7837,145 Wheat Square,Ridgecrest,Côte d’Ivoire,b03d8400-feda-4fc3-9ce5-d3cc8583b113,2023-05-13T18:04:25.884205,170.1,EUR,Fresh&Easy Neighbourhood Market,restaurants,withdrawal,credit_card
abde9df4-6a43-40c7-93fc-a5ef57558f2a,Regine Nieves,supplement2100banking.org,+1-935-218-4237,1173 Bennington Plaza,San Angelo,Mayotte,6b943a2f-e51f-4117-8ad2-78c793c2d6ef,2024-03-23T17:54:33.219499,112.14,EUR,Pier 1 Imports,utilities,transfer,cash
797dfcd0-0294-4d7a-b79c-0db3c47c7c03,Edda Mckenzie,air1818mail.com,+14082135658,337 Bayview Grove,Rockville Centre,Hungary,ee8d9fbb-d04a-4f0c-b6b4-4a90f5b333c0,2024-09-02T10:07:46.338450,59.44,CAD,Autodesk,clothing,transfer,bank_transfer
6c96a4d4-a731-435d-8ca4-48e0cdaad614,Gigi Gill,madness1847@example.com,+1-657-262-2354,1285 West Bend,Renton,Bahamas,819e6105-46ce-4333-b3db-e766866257f5,2025-10-11T05:18:33.975499,299.43,CAD,Seattle's Best Coffee,groceries,purchase,paypal
58912e91-5329-4285-a6ef-b8c349732327,Boyd Buchanan,potential1842@example.com,+1-681-631-2304,379 Greenwich Extension,Massillon,Nepal,ccca2e56-6fa1-4349-9a8c-518a54cbbae8,2023-12-23T16:13:25.940922,230.73,CAD,"Ryder System, Inc.",restaurants,withdrawal,bank_transfer
1c7503af-c5ea-4eb4-9677-01caeffa8dab,Timika Fuller,philippines1949@example.com,+16604853716,1368 French Field,Schererville,Norfolk Island,742ed484-989c-4961-a0fc-fc6b2c34b674,2023-05-25T07:15:33.858611,314.85,CAD,Target Source,entertainment,refund,cash
5e0a2334-7ba4-4e10-b762-abced25e260a,Augustina Collier,section1801@banking.org,+1-747-101-9568,856 Pino Arcade,Rosemead,Bosnia & Herzegovina,c685f47b-00b2-4fd0-9b8d-aee24dc835af,2023-08-09T15:26:20.748435,75.19,EUR,Ocean Spray,groceries,purchase,credit_card
d7d50ff1-19ae-40fe-a76a-7ac62a19b5c3,Milford Levy,spectrum1840@banking.org,+1-531-457-5560,893 San Luis Motorway,Kingman,Côte d’Ivoire,315d8358-8672-4adb-a82f-397cd901dd0d,2023-03-27T05:43:42.700915,335.74,AUD,Union Oil Company of California,restaurants,withdrawal,bank_transfer
c398915f-6a70-4e09-9fdd-9a77a7445b87,Aja Ware,summer1878@example.com,+1-419-511-0046,1088 Lamson Viaduct,Parkland,Austria,e6215a40-c3d2-4e3b-91c8-f8cf6f4635f1,2025-09-19T05:52:14.037786,10.49,USD,Simply Appraisals,travel,refund,cash
2dda8f81-ef9c-42ea-a623-e9ed0cf5154a,Ervin Cooley,nothing1881@example.com,+15574198256,1302 Upton Glen,Nampa,Bangladesh,9153feb8-3f72-4319-b8d3-0ad72d4c27c4,2023-07-03T14:45:20.170619,21.02,JPY,Paxton Media Group,groceries,refund,bank_transfer
1a4d08a3-7e46-46fa-bdc5-5bb0efced2bd,Jarrett Good,verbal1809@mail.com,+14256047467,819 Sickles Landing,Chickasha,French Southern Territories,17c923f3-4678-4e27-a8af-a91a5d3c8613,2025-06-02T21:47:10.555044,165.23,EUR,Total Sources,travel,withdrawal,cash
5c3dcd6e-536a-4bda-9e89-4d4a99556427,Gayle Bryan,determine2062@banking.org,+14478912553,921 Summit Loop,Carson City,Timor-Leste,40468834-8f8f-4f62-80ee-dcabeaa7e4cd,2023-08-17T07:44:31.863607,88.42,USD,OSI Restaurant Partners,restaurants,deposit,paypal
a17be6ba-4eaf-4b92-a96a-2e4277f474d5,Jamar Burton,excited1933@banking.org,+1-781-800-1387,631 Osceola Junction,Hollywood,Honduras,20ac655b-43ea-438e-8575-a97662a0d7b3,2023-07-12T08:01:54.985671,338.71,USD,Cognizant Technology Solutions,travel,refund,paypal
25440d23-5822-42ba-81dd-15afecea75f1,Sharan Irwin,picking1873@example.com,+1-651-006-7941,1130 Masonic Pine,Miami,Cocos,3ae33218-9786-412f-a22b-ed2c76dc8c7c,2024-09-09T20:32:10.776195,299.24,GBP,The Pink Pig Tavern,entertainment,withdrawal,credit_card
7bfb4ea1-ff66-4d66-bb50-9b11286a0d40,Frank Phelps,attendance1954@mail.com,+1-832-276-2755,479 Ash Row,Anacortes,Albania,ba910d7f-fb4f-430e-9790-166d46b91133,2024-04-08T22:04:11.979407,88.07,AUD,Macro Design,restaurants,withdrawal,bank_transfer
c0236940-d85c-4652-b70f-9f8f4e74396f,Katia Maddox,milwaukee2016banking.org,+18062182901,897 Hemlock Cove,Stamford,Northern Mariana Islands,b29c49b0-0840-489a-a143-470f24c39e25,2023-09-11T15:23:51.761359,370.0,USD,Goodrich Corporation,restaurants,refund,cash
6854e32e-7abc-4853-b1c1-3f06661816ad,Treasa Day,talent1977@example.com,+1-380-713-1066,1185 Fremont Crescent,Forest Grove,Ghana,2058f6db-5e7d-4c1e-ac5d-5df69356ccf6,2023-12-19T21:28:52.805672,35.35,JPY,Wendy's/Arby's Group,groceries,purchase,debit_card
918e57d9-a741-4ea9-afdc-0c5522854f4f,Tyson Moody,hungarian1858@mail.com,+12099021946,1208 Aerial Pine,Liberty,Ghana,59382b56-9ab1-456c-a369-6c388671e2f1,2023-09-18T01:51:20.809669,174.53,USD,LeapFrog Enterprises,groceries,withdrawal,credit_card
59679a4a-9520-444e-bf7f-535cd563a796,Charis Fuller,right1898@banking.org,+15128362967,734 Delgado Crossing,Cypress,New Caledonia,c52db9cf-33d6-49f7-890b-ca9d21542b46,2023-02-10T13:51:43.801217,342.19,EUR,Enrich Garden Services,restaurants,purchase,bank_transfer
e02d0e83-84fe-4916-a08c-6e197a46e6f0,Lacy Avery,senate1971mail.com,+18590261848,745 Oloran Avenue,Fort Smith,Oman,a777eb0c-1730-4efc-846f-5e13b98c0ecf,2023-11-20T15:41:16.394976,174.7,CAD,Diebold,electronics,refund,paypal
84cf3d3b-e480-4180-aaf9-53eda48a8df4,Wilbur Dyer,poems1994@example.com,+15714557251,1225 Washburn Drive,Crystal Lake,Sudan,bc4edfbd-6dfe-4932-89ae-d6623b025881,2024-08-27T16:19:26.321064,315.76,GBP,Monk House Maker,restaurants,transfer,credit_card
c8257f72-8aae-4ab0-8ea4-8b57b60499d2,Stanford Preston,tiles1849@example.com,+16893038524,1061 West Broadway Street,Bloomingdale,Cayman Islands,a36db25c-77f9-4b39-8fa1-34d816195ca0,2023-11-28T20:10:49.434455,459.22,CAD,Sexy Babe,groceries,transfer,credit_card
89c08613-03b2-4c6f-82d4-4ada2f9edabc,Ramon Brady,continuing2084@example.com,+1-361-407-1763,112 English Estate,Goshen,South Korea,bbd35234-4190-4694-8313-98df5021d9cf,2024-10-07T13:11:12.318610,474.83,GBP,Expeditors International,restaurants,purchase,paypal
3085cba9-4922-4781-857a-28236b6e6554,Sanora Rivers,installed2016example.com,+19283548373,163 Anzavista Ferry,Millbrook,Poland,0aff5247-87c9-44ee-b59e-8e9e69ca96cd,2025-07-23T09:53:32.592625,451.98,GBP,Dream Home Real Estate Service,clothing,refund,cash
dc0cd3d8-7f2e-4eb0-ab45-40bc961b3a50,Minta Ellison,diesel1821@mail.com,+15570943900,81 Lee Landing,Menlo Park,Faroe Islands,eaa4bdce-36f2-4d5c-a71a-7e003adf4369,2025-10-25T22:43:58.197418,289.56,JPY,SkyWest Airlines,clothing,refund,bank_transfer
cbb476ec-e35e-45b1-a00c-1615b0bfc010,Curtis Sharp,subtle1865@example.com,+18029501641,153 Panorama Highway,Nashua,India,33784848-3e73-4e3d-9fc3-d40d8e39ef33,2024-11-17T11:38:58.407333,395.08,AUD,ABX Air,travel,deposit,paypal
b6574b54-e8f8-42aa-bbb7-79b2fc999e71,Shery Blake,visiting1863@banking.org,+1-210-004-8705,898 Hilton Lodge,Belton,Western Sahara,5b91800b-bcfe-494a-b0b8-6717f87dcbfb,2023-06-12T18:02:25.309582,477.58,GBP,Watco Companies,restaurants,deposit,bank_transfer
e1f36cce-0b98-462b-866d-bc2731f8e44a,Leo Guerrero,suddenly1820@banking.org,+1-507-389-1539,551 Jessie Stravenue,Laguna Niguel,Guyana,c948ebb4-4f76-43db-857c-62e42d92e4dc,2023-11-16T00:58:12.822556,219.82,EUR,Fisker Automotive,entertainment,deposit,credit_card
5b212de3-7162-43d6-bea3-a0c4b92f1fe6,Julius Kerr,contrast2088@example.com,+17814420371,841 Forest Hill Bayou,New Braunfels,Mauritania,a6dbc111-26d9-4b81-9a5b-158faaf2db8d,2025-02-28T10:02:28.502469,310.61,JPY,Asian Solutions,groceries,refund,credit_card
5cc0e6d2-a8f4-4718-af35-64ff05954c7b,Giovanni Potts,housewives2096banking.org,+13258455874,1287 Castenada Glen,Kirksville,Botswana,3abb8362-156e-42d5-914a-cb87c4eeb092,2025-11-11T23:08:37.030893,302.91,EUR,Hardee's,entertainment,refund,bank_transfer
6d8b75e9-8308-48cc-8412-7cd5ed178889,Belia Holloway,whenever1987@mail.com,+1-620-465-7453,310 Perine Square,Lynchburg,Samoa,d1b1b5f8-7c29-499c-8ddf-9014ea85ca20,2024-07-30T11:00:09.186790,152.6,CAD,QVC,travel,withdrawal,debit_card
d08aee19-6cf9-4b30-a09e-219135db377b,Kazuko Rice,entire1915@mail.com,+1-248-634-2814,1086 Lower Fort Mason Point,Carteret,Ireland,f260f0ca-9f45-46ee-9b8b-90f4eda78331,2024-02-15T04:59:51.131753,95.32,EUR,Afforda,restaurants,withdrawal,paypal
8b017a03-580b-47c6-bf3d-777104203936,Angelic Benson,proceeding2047@example.com,+18631261409,1163 Capistrano Station,Clarksville,Tunisia,ed305303-a8cd-40ff-8a5d-0fd8e0674d03,2025-06-21T22:57:42.148886,193.79,GBP,Realty Solution,electronics,purchase,bank_transfer
3cb95db6-d07b-4f4b-ad5d-19332ab4c2ed,Sammy Gardner,credits2013@banking.org,+1-832-143-7982,555 Amador Garden,Waynesboro,Cuba,90f05298-7a65-4891-b54a-9572151e3291,2023-05-14T08:11:44.675468,22.34,AUD,C.H. Robinson Worldwide,electronics,refund,credit_card
c537f5d8-88a0-4ce4-a45f-c12a83fe0a71,Lincoln Lloyd,princess1804@mail.com,+12513514670,34 Maynard Glen,Moorhead,Georgia,068486b6-36b8-4959-92c3-ae15ddaab8ca,2025-09-25T01:30:18.009729,397.56,USD,Allegheny Technologies,entertainment,refund,debit_card
